,id,Salario,Perfil,Ativo01,Ativo02,Ativo03,Ativo04,Ativo05,Ativo06,Ativo07,Nota1,Nota2
22763,id0033453,$8465.90,Conservador,1054.92,5076.57,3311.42,,4991.83,2781.28,489.51,91.52343046026635,59.94677775534512
22764,id0008963,$4711.02,Moderado,1145.92,,3458.38,16919.5,7054.76,2578.41,491.95,96.51617970324848,26.880971070922342
22765,id0000213,$3.24,Conservador,853.56,4843.73,2587.91,20593.85,5208.9,2939.44,511.02,64.9508244528043,83.33359698621476
22766,id0013243,$11.57,Agressivo,1633.74,4988.12,,11934.16,,,506.04,91.86638336968872,8.683167290195593
22767,id0000649,$8.82,Conservador,,,2968.08,,,2589.23,496.89,46.61001042210879,48.49932082211613
22768,id0030361,$9069.07,Conservador,847.61,4983.14,3694.52,,,,505.39,29.135885399946854,93.8831631218596
22769,id0026022,$15355.15,Moderado,1058.92,5652.54,3624.73,13504.01,5202.1,2178.47,485.72,9.340652664083816,10.65509344736908
22770,id0007988,$91.03,Moderado,,4588.43,2709.0,15312.66,4542.79,,500.48,6.284460206056686,77.53400436088198
22771,id0004787,$24945.08,Moderado,,,,,4571.77,,513.33,12.825032740030885,6.988052323452953
22772,id0012720,$319.71,Conservador,991.06,4912.33,3604.68,17638.6,7199.71,2798.47,493.75,86.01433173450859,
22773,id0032937,$36300.38,Moderado,1426.0,,3664.77,13702.18,,,524.54,20.36772303399689,19.679427589558674
22774,id0009512,$478.97,Moderado,1172.04,5412.85,2810.28,17248.95,5008.37,,498.12,97.66377952725055,59.28737206462322
22775,id0022806,$1141.92,Agressivo,1183.46,5171.06,2893.81,16499.82,4727.37,,499.5,68.45549902641986,15.312317307341829
22776,id0028527,$9037.30,Agressivo,1737.76,4888.3,2584.82,12394.94,,,499.78,,62.64944642868062
22777,id0000586,$9.52,Conservador,1068.35,5135.37,2767.41,20437.59,,,493.84,32.952407926431746,23.463704639838344
22778,id0016513,$6.38,Conservador,964.48,5324.43,,9076.74,4163.6,,514.32,82.00720411403573,6.522600598897199
22779,id0000964,$68182.78,Conservador,,4759.2,3490.03,,6231.82,,488.15,55.81349862223141,74.9875386673351
22780,id0028026,$805.88,Conservador,949.23,5530.71,,16028.59,4294.63,2547.74,488.36,75.33620967828998,2.879711183916656
22781,id0033071,$1.25,Moderado,845.46,5294.5,3010.11,13254.33,5595.35,,493.92,31.493902758509407,38.45300196306045
22782,id0006602,$15.40,Moderado,955.81,5228.0,,10920.07,5210.01,,512.22,84.16849837606458,80.35448005626779
22783,id0001912,$848.99,Agressivo,1115.25,5303.62,3278.48,24801.39,6209.45,,504.58,47.03629068986165,74.83580006160405
22784,id0020435,$602.51,Conservador,942.44,5466.68,3466.47,12453.95,5396.7,,494.48,37.53420300074608,25.63494913569681
22785,id0025914,$56151.68,Agressivo,834.42,,2813.46,9976.18,5506.78,,505.45,82.74547537747281,57.58756652458037
22786,id0013783,$9685.89,Moderado,931.36,5149.66,3542.22,18119.71,5484.07,,508.45,74.85441230245509,39.52134856244762
22787,id0037287,$5793.02,Moderado,,4514.17,2799.72,19007.31,5851.23,2952.03,510.61,39.60767242474667,73.58999153273953
22788,id0034605,$85.04,Conservador,938.42,5263.73,3264.46,9588.37,,,506.72,47.38030069067204,4.7414647885339445
22789,id0024150,$3789.38,Conservador,834.39,4754.49,,,5187.28,,498.68,97.02769009652984,70.27765570952042
22790,id0033388,$941.14,Moderado,861.03,5981.46,3166.36,6044.26,,2726.59,498.31,51.60167030856475,99.72893071972402
22791,id0030058,$4460.56,Agressivo,1035.3,,3249.27,23092.9,5591.99,3188.47,488.75,36.80523866917712,45.40201578591751
22792,id0014447,$0.30,Moderado,979.89,5376.18,2890.36,,4749.56,,505.14,87.88690390318082,0.3579786596632717
22793,id0017261,$3.93,Conservador,1324.59,5245.63,3567.72,,4002.83,,493.89,32.70093774780124,78.22894520359269
22794,id0029740,$27821.00,Agressivo,1003.48,5583.54,3060.59,,4829.77,,511.47,68.11598108340607,1.9377736539653243
22795,id0024760,$12.50,Agressivo,1157.79,5798.7,3069.16,24051.04,,2339.52,505.49,18.18186347634958,71.14131744949267
22796,id0021721,$17.94,Moderado,,,2959.94,7027.96,6446.56,2737.08,505.75,63.55453838639092,77.22877097894674
22797,id0031658,$17.52,Conservador,1043.93,,2967.29,15729.15,4222.6,2236.88,482.13,45.80593563335614,
22798,id0030378,$898.62,Moderado,1133.87,4529.41,,17759.2,,2545.16,503.25,,98.86539424745015
22799,id0035832,$9382.48,Conservador,907.44,4884.92,3438.83,,4453.52,,500.68,67.56988051969255,85.4120776093663
22800,id0026167,$3.33,Moderado,889.07,,,13237.65,5822.57,2208.73,506.36,34.674630520484506,23.4615131789078
22801,id0027098,$95.33,Moderado,,4871.0,3292.4,,5157.27,2236.41,507.19,4.864468108584463,1.671017437467648
22802,id0009073,$2.77,Conservador,930.26,5478.81,,11340.59,5427.21,,496.75,51.61625991935285,11.136797513335772
22803,id0028525,$144.41,Conservador,1026.37,5174.98,2729.54,,5631.0,2431.55,507.62,,
22804,id0004055,$1.93,Moderado,1312.61,4757.61,2570.94,,5368.64,,494.23,18.31083146954319,
22805,id0009002,$8367.50,Agressivo,1192.38,5427.75,3765.83,9202.97,4060.01,2355.27,488.82,3.118664551307848,64.24316942777558
22806,id0004493,$84.91,Moderado,833.45,5584.54,3331.9,18523.43,6522.86,,485.49,29.79231222807333,41.667060832741655
22807,id0008061,$52.36,Conservador,991.0,4749.98,,13234.34,4542.38,,505.29,17.0622308455613,27.859844237905207
22808,id0000984,$16417.19,Moderado,,4815.77,,21047.11,5305.99,2146.15,495.24,88.76390097869191,32.81623884334463
22809,id0030399,$542.05,Agressivo,1105.27,5429.31,2533.49,7965.83,4391.27,,507.26,20.610584238654617,65.56446431643025
22810,id0027434,$396.18,Agressivo,1124.81,,2567.09,17058.82,5376.78,,487.04,50.81874590234988,35.74198250276328
22811,id0036837,$70.05,Moderado,1483.36,4824.95,3559.99,22640.81,4651.86,2400.11,524.53,92.804890632895,54.149802215868114
22812,id0014862,$51.80,Agressivo,1326.38,5228.27,3073.39,9176.79,5391.78,2044.5,504.18,40.85533178535135,49.67963961024032
22813,id0022277,$9609.30,Conservador,,,3598.56,,5902.95,,504.9,35.4870723791412,
22814,id0037468,$80.41,Moderado,1356.11,,,27854.76,6874.03,,497.48,26.538417291193305,0.5147575309741637
22815,id0004986,$992.62,Conservador,1432.55,4505.38,2529.15,10964.23,5879.53,2120.11,503.39,1.7627831503682412,65.149218661301
22816,id0010198,$7987.71,Moderado,1350.09,5397.76,2998.82,25708.34,6415.01,,487.16,64.1440444553685,18.42587751254087
22817,id0035843,$81.84,Conservador,1100.91,5670.28,3684.71,9177.19,5700.15,,493.94,68.49103196706906,63.64696265996579
22818,id0014252,$4675.36,Agressivo,854.43,4832.41,4299.26,5691.03,4083.55,2515.39,487.36,61.3880100959941,10.52015767371255
22819,id0022562,$840.21,Conservador,,4526.48,3185.05,,6145.58,,504.71,39.14448103471131,
22820,id0025873,$18286.08,Agressivo,1093.64,4967.34,2903.4,6336.79,6263.02,2752.4,500.17,,87.07820470868543
22821,id0036411,$331.46,Conservador,910.08,6003.25,2892.83,5940.74,6989.39,,489.41,95.61872192988486,37.31878010066715
22822,id0005545,$6.76,Agressivo,1416.33,5879.36,3131.37,22655.97,,2301.27,496.46,64.16036654676243,19.474159908441013
22823,id0021186,$746.83,Moderado,1250.01,,3317.98,,4648.79,,507.98,92.28546835690958,11.415239998766168
22824,id0033739,$2.21,Conservador,1202.07,,2504.26,,4185.04,,505.53,29.432937350472976,68.54905710706348
22825,id0021434,$17157.88,Conservador,1053.64,5199.51,3560.45,8498.52,6324.68,2227.51,500.72,85.67233117822025,58.17348288584315
22826,id0021823,$329.58,Moderado,1075.18,4559.2,3423.29,16518.71,6603.53,,499.35,,
22827,id0023603,$280.49,Moderado,1443.56,5176.38,4300.55,,4690.63,,495.12,50.08181508231981,11.833527371517928
22828,id0035143,$621.25,Moderado,1084.22,5225.59,3431.22,17442.43,,,490.36,19.23912149469168,1.5800105257354424
22829,id0003063,$9980.31,Moderado,983.54,,3576.93,,6818.0,2737.28,485.18,51.07958997396855,73.94400299889023
22830,id0035524,$8.52,Conservador,1299.93,5272.88,2697.27,21295.57,,,489.26,5.809663296725609,93.37448113513142
22831,id0020287,$1229.72,Moderado,1016.74,,,12154.29,5399.95,,506.56,42.53612443103428,54.6219086787105
22832,id0021861,$7985.72,Conservador,1181.45,5578.86,3672.29,34200.12,4858.72,,497.03,,74.92744765903964
22833,id0006005,$64306.03,Agressivo,950.67,5920.27,,16388.45,6255.46,,505.38,70.54402944158451,48.87426782352479
22834,id0011862,$90.10,Conservador,1078.1,,3385.5,,5378.28,,494.83,70.91853870512847,41.52760513673191
22835,id0011052,$2.96,Agressivo,845.29,6416.77,2928.34,7444.57,5053.6,,501.05,1.8686281524664337,32.06222552131496
22836,id0014732,$3601.00,Conservador,1196.96,4545.44,3290.74,7858.99,4872.75,2438.51,504.23,5.703101546198541,65.55752930950338
22837,id0023423,$91.94,Agressivo,846.29,5065.47,3281.59,6064.15,5018.72,,504.69,38.35554095445845,80.25626257168341
22838,id0030761,$9393.98,Moderado,1169.7,5609.14,2736.94,31180.92,5440.7,,505.68,21.709323330498695,32.24345555213982
22839,id0036219,$1502.56,Moderado,1588.38,5201.89,3158.53,,5670.04,,487.46,69.35078402357101,95.87808208075133
22840,id0012523,$6.23,Moderado,,4589.51,3199.64,14617.65,4090.18,2190.04,501.9,62.48662238782982,25.70616927450264
22841,id0027063,$363.34,Conservador,1072.01,4741.02,3055.18,,,,500.01,49.87347610266247,61.238918030895015
22842,id0035969,$2.36,Moderado,943.57,5242.61,3633.84,,4011.64,2008.28,501.54,40.83011676390306,78.47711038760887
22843,id0037833,$7.30,Moderado,1455.88,5102.38,,13478.48,,,501.17,45.39532771199957,31.4193766111194
22844,id0033928,$18586.32,Agressivo,976.36,5314.98,,,5129.58,2226.2,503.77,93.06711908364996,78.39715402405754
22845,id0028257,$8522.59,Agressivo,950.52,4747.87,3307.3,14886.59,4899.29,2755.14,504.4,79.11613232007957,34.10876037521719
22846,id0011990,$26257.32,Moderado,1134.12,5425.67,3436.62,16649.74,,2084.57,504.83,22.946071292121097,96.23686375339518
22847,id0018465,$606.97,Agressivo,1089.41,,3335.45,26591.82,,,498.36,75.9533825126098,58.87799632610954
22848,id0005405,$868.49,Moderado,898.29,5154.32,2892.51,13751.86,6224.93,,492.44,24.182690842701493,92.91629583220237
22849,id0007600,$18738.92,Conservador,914.08,5071.53,,,4429.92,,516.57,64.04028307705448,63.25504717126833
22850,id0021135,$49190.85,Moderado,,5301.4,2564.21,14080.25,5395.9,2362.01,492.29,55.74129719495596,9.302318202340556
22851,id0005100,$17.08,Conservador,805.46,5226.78,,22296.96,,,492.11,79.18407977437253,53.93930166572019
22852,id0018678,$51478.85,Agressivo,994.74,5074.55,,22654.0,7310.24,,490.28,29.342482689554693,70.57115547235706
22853,id0011929,$3.63,Agressivo,1048.79,,3068.51,7888.45,5981.03,,509.68,57.45359342131935,29.65246159154348
22854,id0002205,$80.00,Moderado,1150.24,,3335.69,,5764.74,2748.95,510.82,81.6438568483904,70.5996821778415
22855,id0025221,$96469.74,Moderado,1346.21,5739.78,2517.95,,,2561.12,517.88,43.5888946495179,7.999409069609243
22856,id0001983,$24905.95,Conservador,1397.84,5840.03,3736.85,15466.4,6385.81,2608.14,511.56,94.3202872907969,5.119259032071244
22857,id0004756,$18.53,Agressivo,1389.48,5239.27,2806.45,,4153.82,,499.78,99.9584105658289,68.77384351441567
22858,id0009270,$85852.79,Agressivo,879.93,,3135.76,7151.08,4931.1,2043.42,496.87,21.746792771426502,23.295520717143138
22859,id0013632,$51630.42,Moderado,1264.65,5587.03,2571.91,7313.15,4763.59,,487.21,93.56387074528308,29.13074190847837
22860,id0021580,$919.90,Conservador,1319.07,5310.23,3333.32,14190.39,6095.05,2392.12,503.41,27.67080426133628,21.07690913566227
22861,id0019484,$46.17,Moderado,1382.51,5275.06,2866.3,,4503.57,2145.25,500.05,4.018161923991714,11.209613743855762
22862,id0007844,$27.53,Conservador,1003.7,6387.47,3335.93,16021.59,5671.47,,502.67,51.2476449466316,66.49290754732218
22863,id0003938,$3339.96,Moderado,939.97,5583.22,,25693.89,,,496.85,97.51909389646302,91.20068328727368
22864,id0011357,$7.42,Agressivo,875.94,5036.74,3494.27,12279.5,5671.48,,508.99,61.66955815619837,16.398463373535588
22865,id0019700,$43543.02,Conservador,926.66,5670.58,2788.68,10192.59,5189.98,,502.91,72.70240862440136,47.71684720307226
22866,id0010190,$7959.35,Agressivo,1513.81,5677.92,2708.45,,5376.19,2400.96,500.59,15.339543807112566,57.929764602442
22867,id0002890,$579.33,Agressivo,974.01,4913.6,2898.8,,4126.72,2249.9,478.09,69.94050035704832,85.30013747109795
22868,id0035235,$55883.43,Conservador,1337.92,5544.92,2617.56,,6092.33,,482.38,69.99083044949288,45.44606541677469
22869,id0009017,$86.53,Moderado,1347.89,4791.48,3469.36,5004.72,,,511.25,5.452720737054195,61.7716616551056
22870,id0023775,$7824.03,Moderado,1298.26,5130.95,2792.89,9959.51,4977.69,,512.52,64.61597981462899,61.4580692644436
22871,id0029099,$6875.14,Moderado,962.23,4725.75,2760.84,,4166.8,2880.58,514.04,33.75304227240714,16.388186297848662
22872,id0033405,$88.29,Conservador,1076.42,5753.98,3629.26,16409.69,6365.4,2766.77,495.4,57.69338894937454,63.39062502040576
22873,id0020931,$310.34,Conservador,1326.17,4544.67,3277.38,12694.86,5661.0,2463.36,506.41,45.23527381027854,58.34993573732143
22874,id0001851,$5.86,Agressivo,,,3005.06,10656.51,4295.43,2050.46,502.81,26.4064388604908,50.32317704997069
22875,id0009719,$39.35,Moderado,962.44,5987.76,3141.38,14903.1,4644.34,2168.46,500.57,91.29262202367076,43.55699924592897
22876,id0014190,$59778.23,Conservador,1312.68,5003.98,3409.03,,6081.85,,491.05,39.8959238040627,14.847444689493672
22877,id0029487,$2.46,Moderado,1050.62,5096.71,3534.82,,6042.72,2200.04,492.22,85.39937451252733,58.35152675499925
22878,id0011429,$279.16,Conservador,1198.0,5891.41,2902.47,14246.93,5363.09,2435.46,496.75,79.08348210292549,94.33109001472548
22879,id0023582,$17461.19,Moderado,1039.62,4841.06,3310.34,,7135.97,2303.6,497.71,94.9266163702598,99.71155892909267
22880,id0032305,$7.88,Agressivo,1276.0,4914.19,3210.85,,4811.98,,503.22,60.19943792258034,19.67311863826815
22881,id0017698,$50.28,Moderado,,5117.05,2900.26,21869.65,5145.38,,499.52,13.207515357609822,20.328353153950907
22882,id0038584,$77.22,Agressivo,,5379.14,,12949.43,4142.62,2410.11,504.32,70.02658523953575,4.165864686276233
22883,id0027471,$124.58,Moderado,,5503.92,3106.61,12833.06,6048.37,2473.87,500.91,,51.52450693486509
22884,id0037871,$92994.18,Agressivo,1018.89,,3454.57,25749.12,5547.32,2005.1,483.12,47.82009893268123,63.48484696906639
22885,id0000622,$37.35,Agressivo,1238.0,4802.27,3231.89,,7546.84,2494.03,509.19,19.232786308721963,
22886,id0018928,$1392.58,Agressivo,1295.14,5836.31,3275.41,32844.84,5012.61,,489.13,97.19307879247016,17.93457468093961
22887,id0032717,$460.00,Agressivo,,5081.51,3157.04,15839.88,5868.94,,493.53,,48.847879479489
22888,id0021615,$490.72,Moderado,1100.47,5047.23,3642.75,,4241.11,2646.56,492.58,72.27254593914653,27.993804413491564
22889,id0026822,$17434.74,Conservador,,4828.67,3117.82,16692.69,5147.14,,491.23,75.44993138635336,37.210420134480536
22890,id0003545,$6.63,Conservador,1263.05,4577.46,3352.92,,5522.61,,517.43,3.347184006272641,12.504545974574254
22891,id0027795,$89.10,Conservador,802.69,,3808.96,16391.2,4861.63,2475.96,499.64,9.831265839469417,60.15160280700715
22892,id0025434,$64.16,Agressivo,1084.81,5097.26,4036.47,,5246.01,2162.77,501.73,90.5925110135636,7.063896139471348
22893,id0035493,$20366.66,Conservador,867.29,,3745.05,6969.69,4009.75,,508.4,67.96833234610652,93.81354386809176
22894,id0020890,$736.14,Moderado,1266.59,5163.97,4256.41,23936.54,4400.7,,510.06,45.991886178818895,21.6538439871658
22895,id0001398,$9909.50,Agressivo,871.02,5877.26,3184.21,10656.01,4997.96,2797.95,485.6,52.98781824553668,23.197894479127637
22896,id0010743,$8.00,Moderado,1361.18,4502.72,3319.55,,5672.27,2265.11,514.02,52.424001759301696,94.1849290948762
22897,id0017555,$9.16,Agressivo,,4916.57,3699.66,6415.82,5472.4,,501.29,99.74729698943324,13.582155877815206
22898,id0025294,$22.84,Moderado,,,3066.98,,6397.75,,481.76,5.832943642132749,20.33932091435838
22899,id0017845,$453.89,Agressivo,1532.01,4726.17,2943.66,8562.03,5518.72,,497.4,95.84160194539268,96.6285313354514
22900,id0020298,$6157.52,Agressivo,897.31,4707.64,3040.49,18242.76,5000.35,2207.67,490.53,42.24155698660628,82.29671738724295
22901,id0002419,$18.21,Agressivo,946.77,4927.71,3822.88,7683.12,,2467.55,513.06,46.57866018061011,40.89811886330392
22902,id0000355,$3.99,Conservador,1577.91,6227.77,,11137.86,4639.0,,476.55,22.3012833480409,98.45885531889957
22903,id0027644,$86.32,Conservador,,5800.6,2939.89,,8161.99,,496.56,66.64265301378953,3.263794360195216
22904,id0035408,$720.73,Agressivo,1176.27,5105.65,3144.71,,,2311.43,501.49,94.98062198145576,
22905,id0037875,$0.66,Agressivo,1432.18,,3450.77,,4487.64,,516.47,49.96768418315048,60.24849804890613
22906,id0018233,$32.95,Agressivo,873.82,4599.27,3426.73,19126.31,6842.32,2039.95,489.02,31.79803261639975,3.9262422366795113
22907,id0008268,$94924.13,Agressivo,1026.4,4757.31,2657.46,20575.57,7119.11,,483.48,97.97527396160494,54.81599641054283
22908,id0036145,$64.56,Moderado,835.89,5571.57,,12640.57,6118.13,,500.55,80.83990575049279,52.45198626096783
22909,id0031310,$4529.13,Moderado,,5276.93,,17024.46,,,509.51,84.06752681105715,79.53769466172862
22910,id0034476,$68.76,Moderado,1316.95,4787.61,3650.9,24849.29,4498.71,2218.27,515.06,0.3537507407049833,24.826514128792887
22911,id0002577,$47368.21,Agressivo,1018.98,5468.19,3404.73,9418.34,5845.9,2016.04,492.52,84.06610346612014,83.08239059523441
22912,id0013792,$96.78,Conservador,901.04,4811.02,2824.78,20860.14,,2059.74,504.92,50.341238087048,58.66070402851666
22913,id0037696,$3.20,Conservador,993.18,5159.79,,6824.89,5265.38,2443.87,492.11,9.467133140701112,60.84625102698523
22914,id0024947,$94939.36,Moderado,,5171.53,2777.46,,,,487.97,24.93400116195105,87.18549943672518
22915,id0008985,$837.17,Conservador,994.22,4828.27,,9920.66,4654.27,,507.35,1.8443117647916063,9.170137539937674
22916,id0007368,$6.16,Agressivo,,,2760.35,,6385.06,,491.63,61.89367961161055,83.16789739307599
22917,id0037858,$1811.67,Moderado,1146.53,5408.71,,,4258.04,,501.98,36.40517289474987,49.633387493275926
22918,id0002704,$11.17,Conservador,1145.74,4940.32,3322.69,5842.14,5560.18,,494.46,34.55666664940473,40.65940273841823
22919,id0004243,$183.80,Agressivo,,4592.17,3095.63,6732.22,4510.59,,506.25,68.74491172402114,56.77826624060124
22920,id0035455,$65.56,Agressivo,883.12,4610.07,2848.99,,4362.26,,492.21,64.04293692712089,82.5356886897699
22921,id0001806,$71682.91,Conservador,1353.93,5187.6,2974.49,14558.77,,2624.68,488.2,23.945592670155147,78.59134618820949
22922,id0029041,$65251.97,Agressivo,1183.81,,2578.92,17747.93,,,478.13,65.3566561557276,6.049931477334535
22923,id0037540,$42615.48,Moderado,,5184.54,3369.15,,,2443.64,506.3,28.65325576747334,78.6742565308381
22924,id0015177,$3020.48,Moderado,981.57,5985.98,3389.53,24094.63,4623.54,,510.36,46.427661706760745,43.550299567511495
22925,id0020412,$48478.30,Moderado,1395.78,,3727.15,16778.05,6723.09,2098.34,495.39,95.39472788283896,93.98579335463528
22926,id0022566,$8797.81,Conservador,,,2922.57,18002.2,4218.39,,505.09,34.40128327172578,63.84042870796136
22927,id0023285,$5.31,Agressivo,,5569.91,2714.89,,4305.0,2562.27,497.63,49.200576430393575,47.81759618762514
22928,id0038543,$0.94,Agressivo,1027.22,,2958.11,13637.75,5318.72,2088.8,512.08,55.3709771180017,68.67576137436723
22929,id0015275,$9.98,Conservador,,4800.55,,9864.63,6641.43,,504.42,47.126563986701065,88.9268334127689
22930,id0003639,$28119.10,Agressivo,,4984.16,2724.07,26258.03,6389.81,2494.53,502.48,92.2423515384425,50.07195212939114
22931,id0005836,$11.99,Agressivo,1247.97,,2986.01,,5653.51,2048.95,510.45,40.68792985525101,90.69273982192556
22932,id0003563,$8728.94,Agressivo,809.44,4696.17,2887.77,,5420.16,2053.54,508.23,91.74652013461568,
22933,id0026417,$2108.51,Moderado,967.46,5274.9,3074.27,5535.17,5186.81,2478.66,501.95,,3.255786125253324
22934,id0036076,$12824.38,Agressivo,1000.41,5362.14,3378.4,,4615.73,,512.27,90.17694657935176,24.863641612795828
22935,id0023283,$88.57,Agressivo,,5670.64,3083.36,33433.98,5139.14,,502.91,96.44745688208802,74.04596716841114
22936,id0028075,$18137.40,Agressivo,,4774.55,2506.1,,,2371.86,487.26,84.82590649439352,37.3784993077987
22937,id0013299,$872.91,Moderado,850.71,4934.18,3341.11,12115.16,,,529.57,28.42864156022932,53.597475834776695
22938,id0019024,$5.04,Conservador,1313.59,5026.95,2740.74,,4727.78,2087.03,489.64,4.572668005579539,14.50311201259058
22939,id0032644,$39881.81,Moderado,1018.31,4554.26,2743.67,,4341.59,,502.43,7.021670412618352,73.46495978044696
22940,id0019318,$5.79,Agressivo,1660.49,4905.89,3325.96,6022.06,4797.71,,498.93,94.43749529419152,71.49150131372328
22941,id0003541,$33024.17,Moderado,874.93,6280.96,2795.83,,5082.3,2364.25,498.03,,20.58015581764101
22942,id0017329,$1400.27,Agressivo,1858.54,5010.41,2551.56,23279.78,4418.14,,514.6,62.607753166044745,35.947714520572426
22943,id0023401,$37968.69,Moderado,,4507.39,2836.56,,6437.81,2092.78,487.16,48.92455995795799,67.22388846803126
22944,id0016408,$1.32,Agressivo,884.66,,3220.13,23381.29,5554.85,,496.16,,7.828866509356914
22945,id0029116,$5790.17,Moderado,,4799.49,2805.85,10556.11,4740.09,,495.39,8.130033419733252,70.20724605946654
22946,id0003951,$891.34,Agressivo,1138.8,4669.17,2524.63,5642.41,,2357.31,514.8,86.45972851506735,21.08059977363024
22947,id0033598,$36.34,Conservador,1223.5,5153.08,2863.16,17201.81,4486.48,2602.18,493.32,30.115514647219456,5.966150125545877
22948,id0015999,$725.72,Agressivo,886.1,4552.23,3404.73,,,2022.58,503.39,98.66839741526378,53.280408777446354
22949,id0030670,$5.82,Moderado,1061.03,5775.15,,14458.96,5781.98,,506.53,13.736689124911894,37.57940387653521
22950,id0025393,$582.18,Conservador,1197.5,5173.04,3039.73,20771.23,5765.66,,498.33,4.825544629504963,62.46568539096052
22951,id0002189,$961.42,Conservador,1284.06,,2746.87,,5056.97,2442.18,490.0,58.14683767802866,84.27489538051077
22952,id0000275,$29.33,Moderado,963.61,,2625.11,,4461.59,2069.27,493.33,90.11548559195218,68.29365169366243
22953,id0026057,$6.58,Conservador,,5177.8,3810.81,17468.09,5102.42,2586.5,485.56,75.33365036053064,46.651935699718805
22954,id0026374,$9702.96,Moderado,1422.71,4650.86,,11045.54,4090.42,2260.71,507.93,1.1143984107471416,47.21565359096923
22955,id0037303,$15.44,Conservador,,5256.38,3610.82,19451.91,4239.64,2078.81,516.03,79.74260028703732,88.27716439037758
22956,id0025556,$520.76,Agressivo,1241.92,,2506.59,,4425.81,2256.87,503.73,3.526674280159514,28.50872487246825
22957,id0021041,$38829.31,Agressivo,1055.3,4835.24,,17666.72,4216.74,2117.57,493.91,39.88310123257918,91.13010923225134
22958,id0022922,$4.56,Conservador,1399.32,5123.68,3051.77,17872.76,5928.38,,468.14,18.662576357234784,60.64049283517673
22959,id0021915,$817.88,Moderado,1401.82,4632.07,,19504.77,4258.06,,501.27,91.93523308716225,89.68878521021503
22960,id0021665,$52.43,Agressivo,871.1,4673.49,3480.8,,5550.26,2488.61,495.77,34.18562140862834,80.80431197436084
22961,id0036968,$3259.44,Conservador,818.37,5387.14,2740.17,9386.93,5109.06,2495.59,495.82,51.63753434297811,71.95331931255114
22962,id0003009,$32527.46,Moderado,1190.96,5140.1,3608.01,25197.78,7910.42,,502.64,53.0818976495765,73.6760274279374
22963,id0027115,$6371.43,Moderado,1230.55,4812.48,,16910.92,5622.86,,493.28,33.90279392514347,32.71216833617802
22964,id0036485,$69306.06,Moderado,946.3,6426.32,3503.84,9042.64,,2420.74,518.35,29.34961385071474,83.6380762358744
22965,id0010855,$9.65,Conservador,1215.39,4884.94,3608.9,,,2370.33,507.64,95.02974249306996,21.560767989224573
22966,id0027522,$70.32,Conservador,,5198.77,3010.19,11410.81,5461.76,2142.96,512.68,61.86646927709003,0.4706248336108887
22967,id0032696,$6.56,Agressivo,808.67,5037.73,3264.06,,4094.09,2142.98,506.62,63.40900488631218,78.01082505080768
22968,id0008626,$57.68,Agressivo,1284.79,,3728.8,5911.89,6148.18,,510.12,45.12383221661872,31.403866395625315
22969,id0001529,$7.78,Conservador,1514.64,5252.39,3478.79,12283.1,4147.03,,503.17,89.96021339295959,30.735462695352123
22970,id0002769,$9602.17,Agressivo,,4690.14,3254.14,,5316.24,2200.59,502.42,76.4758766389206,2.6687442680149
22971,id0009766,$8.31,Moderado,1619.33,5012.15,2914.17,7297.57,,,505.11,51.20789474752729,66.36344737591841
22972,id0006435,$0.27,Moderado,895.6,4795.99,3188.93,9094.51,4342.39,2462.55,500.95,,42.21043542084527
22973,id0034341,$50492.53,Agressivo,1100.25,4842.47,3195.18,17962.91,,,507.35,58.80969155363515,58.57537502284372
22974,id0038660,$5035.44,Moderado,1409.57,5586.2,2976.1,19587.17,4515.33,,498.0,7.601731335867113,52.66903695909237
22975,id0019224,$38517.86,Agressivo,835.37,5299.26,3472.05,10340.19,6470.84,2690.8,520.61,31.66168732873852,54.02230602952422
22976,id0034374,$29742.75,Agressivo,993.9,4543.7,3317.36,19932.99,4557.46,2216.46,495.12,78.264039746897,97.56806335872882
22977,id0020128,$92994.12,Conservador,968.81,4520.97,3723.97,8119.15,5156.17,2565.65,511.65,39.47551161165804,30.299606799026435
22978,id0027252,$212.03,Moderado,1095.91,5153.28,3971.25,7646.28,5529.22,2525.85,504.01,28.026483904303,81.20781013483277
22979,id0033824,$35428.92,Conservador,,5174.36,2900.66,13102.73,5702.1,3046.1,513.69,8.275540051985208,93.05710223827714
22980,id0016960,$174.66,Conservador,937.14,5887.27,,12743.49,4615.9,,511.09,21.71948830293867,66.30834928555842
22981,id0036053,$64.96,Moderado,887.5,5139.4,3826.84,,5442.53,2612.24,488.9,2.744421987105772,86.78011615267441
22982,id0030690,$41083.82,Conservador,1249.61,,3778.67,17347.13,5217.0,2123.99,502.46,86.42818627795667,38.29946741982766
22983,id0000570,$7.59,Conservador,971.91,,,9637.28,6329.08,,501.84,67.75726785322806,14.729704491870889
22984,id0010575,$305.67,Moderado,,4542.74,4209.13,26257.78,,,513.97,82.73204674218364,11.807849114659264
22985,id0026273,$94035.91,Conservador,1360.81,,3021.23,,4181.83,,498.86,69.76774864025116,98.06722341970551
22986,id0004869,$403.23,Conservador,1317.2,,2879.52,13827.5,5978.65,2755.53,490.76,,72.76193553239203
22987,id0004179,$3.13,Conservador,,5104.76,2955.47,,5442.53,2780.57,515.57,38.588458010250825,65.16654500313443
22988,id0012608,$288.64,Conservador,1531.2,5497.93,2991.7,24986.13,6500.08,,485.07,87.25552038765447,1.1233212393319758
